0.365877,0.101793
0.344681,0.120667
0.311217,0.136896
0.298278,0.159611
0.271878,0.176556
0.255780,0.199472
0.234197,0.221867
0.213087,0.244658
0.187397,0.267702
0.170063,0.292677
0.139297,0.316656
0.113978,0.341987
0.088102,0.368590
0.060005,0.392530
0.056349,0.724482
0.427901,1.890734
0.532697,1.930683
0.590215,1.907575
0.631602,1.913565
0.675725,1.906225
0.707459,1.918627
0.745926,1.917959
0.787631,1.909174
0.824452,1.908361
0.926344,1.915149
0.960404,1.914579
1.357274,0.981283
1.366741,0.986064
1.410446,0.978695
1.421276,0.981608
1.429328,0.981845
1.441646,0.981477
1.451729,0.981587
1.461619,0.982476
1.472740,0.982230
1.484165,0.971734
1.499573,0.995000
1.512680,0.980833
1.522073,0.970482
1.562037,0.992105
1.569748,0.981979
1.580893,0.981249
1.590013,0.980644
1.602683,0.981165
1.613083,0.980883
1.622316,0.980682
1.632029,0.981217
1.644739,0.983813
2.006179,1.938544
2.036698,1.929575
2.074300,1.939681
2.108275,1.937610
2.139957,1.929270
2.179826,1.938443
2.217494,1.940168
2.452987,1.942656
1.522073,0.970482
2.780252,0.292242
2.758510,0.266433
2.743611,0.242451
2.718515,0.221215
2.724179,0.193359
2.746292,0.163195
2.630086,0.163925
2.600128,0.148229
2.590591,0.128900
2.591093,0.103217
2.589291,0.075730
0.406437,0.064741
0.384686,0.085061
0.365877,0.101793
0.344681,0.120667
0.311217,0.136896
0.298278,0.159611
0.271878,0.176556
0.255780,0.199472
0.234197,0.221867
0.213087,0.244658
0.187397,0.267702
0.170063,0.292677
0.139297,0.316656
0.113978,0.341987
0.088102,0.368590
0.060005,0.392530
0.056349,0.724482
0.427901,1.890734
0.532697,1.930683
0.590215,1.907575
0.631602,1.913565
0.675725,1.906225
0.707459,1.918627
0.745926,1.917959
0.787631,1.909174
0.824452,1.908361
0.926344,1.915149
0.960404,1.914579
1.357274,0.981283
1.366741,0.986064
1.410446,0.978695
1.421276,0.981608
1.429328,0.981845
1.441646,0.981477
1.451729,0.981587
1.461619,0.982476
1.472740,0.982230
1.484165,0.971734
1.499573,0.995000
1.512680,0.980833
1.522073,0.970482
1.562037,0.992105
1.569748,0.981979
1.580893,0.981249
1.590013,0.980644
1.602683,0.981165
1.613083,0.980883
1.622316,0.980682
1.632029,0.981217
1.644739,0.983813
2.006179,1.938544
2.036698,1.929575
2.074300,1.939681
2.108275,1.937610
2.139957,1.929270
2.179826,1.938443
2.217494,1.940168
2.452987,1.942656
1.522073,0.970482
2.780252,0.292242
2.758510,0.266433
2.743611,0.242451
2.718515,0.221215
2.724179,0.193359
2.746292,0.163195
2.630086,0.163925
2.600128,0.148229
2.590591,0.128900
2.591093,0.103217
2.589291,0.075730
0.406437,0.064741
0.384686,0.085061
0.365877,0.101793
0.344681,0.120667
0.311217,0.136896
0.298278,0.159611
0.271878,0.176556
0.255780,0.199472
0.234197,0.221867
0.213087,0.244658
0.187397,0.267702
0.170063,0.292677
0.139297,0.316656
0.113978,0.341987
0.088102,0.368590
0.060005,0.392530
0.056349,0.724482
0.427901,1.890734
0.532697,1.930683
0.590215,1.907575
0.631602,1.913565
0.675725,1.906225
0.707459,1.918627
0.745926,1.917959
0.787631,1.909174
0.824452,1.908361
0.926344,1.915149
0.960404,1.914579
1.357274,0.981283
1.366741,0.986064
1.410446,0.978695
1.421276,0.981608
1.429328,0.981845
1.441646,0.981477
1.451729,0.981587
1.461619,0.982476
1.472740,0.982230
1.484165,0.971734
1.499573,0.995000
1.512680,0.980833
1.522073,0.970482
1.562037,0.992105
1.569748,0.981979
1.580893,0.981249
1.590013,0.980644
1.602683,0.981165
1.613083,0.980883
1.622316,0.980682
1.632029,0.981217
1.644739,0.983813
2.006179,1.938544
2.036698,1.929575
2.074300,1.939681
2.108275,1.937610
2.139957,1.929270
2.179826,1.938443
2.217494,1.940168
2.452987,1.942656
1.522073,0.970482
2.780252,0.292242
2.758510,0.266433
2.743611,0.242451
2.718515,0.221215
2.724179,0.193359
2.746292,0.163195
2.630086,0.163925
2.600128,0.148229
2.590591,0.128900
2.591093,0.103217
2.589291,0.075730
0.406437,0.064741
0.384686,0.085061
0.365877,0.101793
0.344681,0.120667
0.311217,0.136896
0.298278,0.159611
0.271878,0.176556
0.255780,0.199472
0.234197,0.221867
0.213087,0.244658
0.187397,0.267702
0.170063,0.292677
0.139297,0.316656
0.113978,0.341987
0.088102,0.368590
0.060005,0.392530
0.056349,0.724482
0.427901,1.890734
0.532697,1.930683
0.590215,1.907575
0.631602,1.913565
0.675725,1.906225
0.707459,1.918627
0.745926,1.917959
0.787631,1.909174
0.824452,1.908361
0.926344,1.915149
0.960404,1.914579
1.357274,0.981283
1.366741,0.986064
1.410446,0.978695
1.421276,0.981608
1.429328,0.981845
1.441646,0.981477
1.451729,0.981587
1.461619,0.982476
1.472740,0.982230
1.484165,0.971734
1.499573,0.995000
1.512680,0.980833
1.522073,0.970482
1.562037,0.992105
1.569748,0.981979
1.580893,0.981249
1.590013,0.980644
1.602683,0.981165
1.613083,0.980883
1.622316,0.980682
1.632029,0.981217
1.644739,0.983813
2.006179,1.938544
2.036698,1.929575
2.074300,1.939681
2.108275,1.937610
2.139957,1.929270
2.179826,1.938443
2.217494,1.940168
2.452987,1.942656
1.522073,0.970482
2.780252,0.292242
2.758510,0.266433
2.743611,0.242451
2.718515,0.221215
2.724179,0.193359
2.746292,0.163195
2.630086,0.163925
2.600128,0.148229
2.590591,0.128900
2.591093,0.103217
2.589291,0.075730
0.406437,0.064741
0.384686,0.085061
0.365877,0.101793
0.344681,0.120667
0.311217,0.136896
0.298278,0.159611
0.271878,0.176556
0.255780,0.199472
0.234197,0.221867
0.213087,0.244658
0.187397,0.267702
0.170063,0.292677
0.139297,0.316656
0.113978,0.341987
0.088102,0.368590
0.060005,0.392530
0.056349,0.724482
0.427901,1.890734
0.532697,1.930683
0.590215,1.907575
0.631602,1.913565
0.675725,1.906225
0.707459,1.918627
0.745926,1.917959
0.787631,1.909174
0.824452,1.908361
0.926344,1.915149
0.960404,1.914579
1.357274,0.981283
1.366741,0.986064
1.410446,0.978695
1.421276,0.981608
1.429328,0.981845
1.441646,0.981477
1.451729,0.981587
1.461619,0.982476
1.472740,0.982230
1.484165,0.971734
1.499573,0.995000
1.512680,0.980833
1.522073,0.970482
1.562037,0.992105
1.569748,0.981979
1.580893,0.981249
1.590013,0.980644
1.602683,0.981165
1.613083,0.980883
1.622316,0.980682
1.632029,0.981217
1.644739,0.983813
2.006179,1.938544
2.036698,1.929575
2.074300,1.939681
2.108275,1.937610
2.139957,1.929270
2.179826,1.938443
2.217494,1.940168
2.452987,1.942656
1.522073,0.970482
2.780252,0.292242
2.758510,0.266433
2.743611,0.242451
2.718515,0.221215
2.724179,0.193359
2.746292,0.163195
2.630086,0.163925
2.600128,0.148229
2.590591,0.128900
2.591093,0.103217
2.589291,0.075730
0.406437,0.064741
0.384686,0.085061
0.365877,0.101793
0.344681,0.120667
0.311217,0.136896
0.298278,0.159611
0.271878,0.176556
0.255780,0.199472
0.234197,0.221867
0.213087,0.244658
0.187397,0.267702
0.170063,0.292677
0.139297,0.316656
0.113978,0.341987
0.088102,0.368590
0.060005,0.392530
0.056349,0.724482
0.427901,1.890734
0.532697,1.930683
0.590215,1.907575
0.631602,1.913565
0.675725,1.906225
0.707459,1.918627
0.745926,1.917959
0.787631,1.909174
0.824452,1.908361
0.926344,1.915149
0.960404,1.914579
1.357274,0.981283
1.366741,0.986064
1.410446,0.978695
1.421276,0.981608
1.429328,0.981845
1.441646,0.981477
1.451729,0.981587
1.461619,0.982476
1.472740,0.982230
1.484165,0.971734
1.499573,0.995000
1.512680,0.980833
1.522073,0.970482
1.562037,0.992105
1.569748,0.981979
1.580893,0.981249
1.590013,0.980644
1.602683,0.981165
1.613083,0.980883
1.622316,0.980682
1.632029,0.981217
1.644739,0.983813
2.006179,1.938544
2.036698,1.929575
2.074300,1.939681
2.108275,1.937610
2.139957,1.929270
2.179826,1.938443
2.217494,1.940168
2.452987,1.942656
1.522073,0.970482
2.780252,0.292242
2.758510,0.266433
2.743611,0.242451
2.718515,0.221215
2.724179,0.193359
2.746292,0.163195
2.630086,0.163925
2.600128,0.148229
2.590591,0.128900
2.591093,0.103217
2.589291,0.075730
0.406437,0.064741
0.384686,0.085061
0.365877,0.101793
0.344681,0.120667
0.311217,0.136896
0.298278,0.159611
0.271878,0.176556
0.255780,0.199472
0.234197,0.221867
0.213087,0.244658
0.187397,0.267702
0.170063,0.292677
0.139297,0.316656
0.113978,0.341987
0.088102,0.368590
0.060005,0.392530
0.056349,0.724482
0.427901,1.890734
0.532697,1.930683
0.590215,1.907575
0.631602,1.913565
0.675725,1.906225
0.707459,1.918627
0.745926,1.917959
0.787631,1.909174
0.824452,1.908361
0.926344,1.915149
0.960404,1.914579
1.357274,0.981283
1.366741,0.986064
1.410446,0.978695
1.421276,0.981608
1.429328,0.981845
1.441646,0.981477
1.451729,0.981587
1.461619,0.982476
1.472740,0.982230
1.484165,0.971734
1.499573,0.995000
1.512680,0.980833
1.522073,0.970482
1.562037,0.992105
1.569748,0.981979
1.580893,0.981249
1.590013,0.980644
1.602683,0.981165
1.613083,0.980883
1.622316,0.980682
1.632029,0.981217
1.644739,0.983813
2.006179,1.938544
2.036698,1.929575
2.074300,1.939681
2.108275,1.937610
2.139957,1.929270
2.179826,1.938443
2.217494,1.940168
2.452987,1.942656
1.522073,0.970482
